label,status,method,noise_channel,noise_profile,noise_level,trial,seed,tau,duration_s,task_gain,position_weight,drift_weight,pcg_max_iters,mean_position_error_m,max_position_error_m,final_position_error_m,mean_joint_drift_norm_rad,max_abs_joint_drift_rad,final_joint_drift_norm_rad,mean_elncp_residual_norm,max_elncp_residual_norm,mean_stationarity_norm,mean_ncp_residual_norm,mean_pcg_iterations,max_pcg_iterations,mean_active_iterations,max_active_iterations,min_boundary_slack,mean_noise_norm,max_noise_norm,theta_initial_rad,theta_final_rad,theta_delta_rad,num_samples,wall_clock_run_s,result_dir
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.0005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.0005,1,20842120,0.005,20.0,198.0,15000.0,0.0005,8,0.00020432976235456237,0.00030771671552588364,6.425382594827652e-07,0.3101207808454808,0.41255265691495646,1.6699213536812247e-06,2.082909733729433e-08,1.447545678527342e-07,2.0789875917395494e-08,8.670087759519443e-11,9.53625,13,1.53125,2,1.8593187235144253,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.909806908679443e-07, -1.5707965172515121, 1.5707969104837172, -4.8537920573433955e-08, 1.5707949373358097, -3.555512205454436e-08]","[6.909806908679443e-07, -1.9045661558969584e-07, 5.836888206101065e-07, -4.8537920573433955e-08, -1.389459086897915e-06, -3.555512205454436e-08]",4000,1.7423475999967195,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.0005_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.0005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.0005,2,20840545,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433961149838304,0.0003074636564858314,7.400344300358831e-07,0.31012093491977893,0.41255278290766295,2.5352698125206524e-06,1.9135011323353907e-08,1.5205573989507253e-07,1.9095137546064288e-08,8.670083467117187e-11,9.559,12,1.541,2,1.859737458579911,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.697045440323387e-07, -1.5707963859475589, 1.5707980137275548, -1.7735298287329008e-06, 1.5707958466904022, 3.601434039588045e-07]","[-2.697045440323387e-07, -5.915266232392469e-08, 1.6869326582291677e-06, -1.7735298287329008e-06, -4.801044943825161e-07, 3.601434039588045e-07]",4000,1.8782795000006445,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.0005_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.0005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.0005,3,21144179,0.005,20.0,198.0,15000.0,0.0005,8,0.00020434294815728442,0.00030734467802026057,7.858684051657017e-07,0.31012101530596337,0.41255308826204207,2.258410703316698e-06,1.937729685051135e-08,1.64427937514235e-07,1.9338021448394755e-08,8.670083493227894e-11,9.54375,13,1.533,2,1.8599382573982917,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.946890900877283e-07, -1.570796081231091, 1.5707975702551389, -1.2091980708754467e-06, 1.5707958213933504, -1.0699544385827765e-06]","[-7.946890900877283e-07, 2.4556380551210566e-07, 1.2434602423283536e-06, -1.2091980708754467e-06, -5.054015461691819e-07, -1.0699544385827765e-06]",4000,1.9093747999868356,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.0005_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.0005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.0005,4,20774476,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043328697685358,0.00030737712881438267,6.45454089354881e-07,0.31012109891134104,0.41255369565140954,2.3215816799595605e-06,1.9747310298325687e-08,1.4281492252230794e-07,1.9707400959259334e-08,8.670083586768412e-11,9.5675,13,1.53975,2,1.8595973413191487,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[4.599615844365314e-07, -1.570795400163021, 1.570796291751207, -5.024121020533406e-07, 1.5707982670907887, 5.48758667626624e-07]","[4.599615844365314e-07, 9.266318754530545e-07, -3.504368950579817e-08, -5.024121020533406e-07, 1.9402958921777014e-06, 5.48758667626624e-07]",4000,1.9201816999993753,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.0005_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.001,0,20710198,0.005,20.0,198.0,15000.0,0.0005,8,0.00020435000845009965,0.00030794547217754485,1.7824569799294626e-07,0.3101209862537719,0.4125526049510442,3.655159271738073e-06,2.0314402933879667e-08,1.3443822732501184e-07,2.0274694503769338e-08,8.670082514159364e-11,9.55925,13,1.535,2,1.8595565073057791,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[5.181419368334564e-07, -1.5707965071770977, 1.570794631900596, -2.911704075840799e-08, 1.5707979236019838, -2.7633083669678143e-06]","[5.181419368334564e-07, -1.803822011758882e-07, -1.6948943004635453e-06, -2.911704075840799e-08, 1.5968070872229845e-06, -2.7633083669678143e-06]",4000,1.9087379999982659,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.001_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.001,1,21079901,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433723401197252,0.0003078086226259714,1.3290698268952979e-06,0.31012059941604136,0.41255274289132293,3.570283178108172e-06,1.9570485189762573e-08,1.5858463566910003e-07,1.952978808908614e-08,8.670083665267443e-11,9.6095,13,1.5495,2,1.8598380786722508,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.543814399331708e-07, -1.5707964189299581, 1.5707991763330102, 6.810343625555901e-07, 1.5707946099384495, 7.987931029956181e-07]","[-7.543814399331708e-07, -9.213506158012308e-08, 2.8495381136917075e-06, 6.810343625555901e-07, -1.7168564470093628e-06, 7.987931029956181e-07]",4000,1.7837058999866713,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.001_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.001,2,20439542,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043730734768081,0.0003075205374039554,4.326363849772019e-07,0.3101206639616827,0.4125516611984288,3.1560509673125804e-06,1.9737644887223082e-08,1.5403817705518743e-07,1.9696871905762224e-08,8.670086097307229e-11,9.59475,12,1.5495,2,1.8601417907119813,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.2029487066688215e-06, -1.5707974595137466, 1.570795688423925, 1.3147451686731532e-06, 1.5707969488449387, -2.1696777440968064e-06]","[-1.2029487066688215e-06, -1.1327188500498409e-06, -6.383709716395458e-07, 1.3147451686731532e-06, 6.220500421427744e-07, -2.1696777440968064e-06]",4000,1.7502459999814164,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.001_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.001,3,20743176,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433749582855055,0.0003077034580356437,7.011929433563593e-07,0.310120626823852,0.41255193349149333,4.396914615825522e-06,2.0248659175138268e-08,1.4041459020232893e-07,2.020910074279688e-08,8.670087583134749e-11,9.55575,13,1.5335,2,1.8591931137427076,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.3249250297276073e-06, -1.5707971818970787, 1.5707980622732225, -1.5403937082902773e-06, 1.5707972266022587, 3.263721951566972e-06]","[1.3249250297276073e-06, -8.551021821734395e-07, 1.7354783259371231e-06, -1.5403937082902773e-06, 8.998073621757641e-07, 3.263721951566972e-06]",4000,1.827562599995872,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.001_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.001,4,20741601,0.005,20.0,198.0,15000.0,0.0005,8,0.00020436132300693128,0.0003070600059918184,8.369420381300056e-07,0.31012066814013234,0.41255254894225546,3.5614995369731495e-06,1.9087657901918345e-08,1.4452586212149336e-07,1.9047170361640885e-08,8.670083774738833e-11,9.57875,12,1.54325,2,1.860279303269183,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.6481810977519705e-06, -1.5707965658989738, 1.5707966623688578, 2.4387559263466565e-06, 1.5707964275276685, -1.9596733957521307e-06]","[-1.6481810977519705e-06, -2.391040772042885e-07, 3.3557396128536254e-07, 2.4387559263466565e-06, 1.0073277190159047e-07, -1.9596733957521307e-06]",4000,1.8910029999969993,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.001_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.005,0,21233577,0.005,20.0,198.0,15000.0,0.0005,8,0.0002045605882235632,0.00030679157606219344,2.6314132588726993e-06,0.31011942016143607,0.4125433351950627,1.6607382876994285e-05,1.793580911359341e-08,1.6061295111979115e-07,1.789307525867506e-08,8.67009507899714e-11,9.703,13,1.58275,2,1.8585173456792536,0.005,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.640366071141173e-06, -1.5708058524617625, 1.5708030782029592, -5.823880891197851e-06, 1.5707967447375792, -6.856957600277629e-06]","[-7.640366071141173e-06, -9.525666865961568e-06, 6.751408062610764e-06, -5.823880891197851e-06, 4.17942682684469e-07, -6.856957600277629e-06]",4000,1.9750004999805242,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.005_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.005,1,20774563,0.005,20.0,198.0,15000.0,0.0005,8,0.00020429550896656522,0.00031045183877082965,4.982984844703375e-06,0.31012019672187774,0.4125568356514686,1.7244515285432033e-05,1.8754584363959613e-08,1.6259090087773187e-07,1.871164203473029e-08,8.670095001306635e-11,9.7075,13,1.58225,2,1.8595883786495468,0.005,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.151547062685096e-06, -1.5707923630371214, 1.5708044806794812, 8.840802806496238e-06, 1.5707878058708373, -7.942549728267791e-06]","[-1.151547062685096e-06, 3.96375777511615e-06, 8.153884584638504e-06, 8.840802806496238e-06, -8.520924059229884e-06, -7.942549728267791e-06]",4000,1.8639494999952149,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.005_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.005,2,20299646,0.005,20.0,198.0,15000.0,0.0005,8,0.00020435243574143207,0.00031005562573591745,3.4198665133278e-06,0.3101194001842455,0.4125465419914873,1.8530781891451674e-05,1.751262432971849e-08,1.778851604145319e-07,1.7470254066234822e-08,8.670097675228112e-11,9.72,13,1.58575,2,1.8565666160093521,0.005,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.711889451900066e-06, -1.570802845460625, 1.5708037284933012, -8.024967162957774e-06, 1.5707874020772112, 7.550602069455222e-06]","[6.711889451900066e-06, -6.518665728538764e-06, 7.401698404629897e-06, -8.024967162957774e-06, -8.924717685321326e-06, 7.550602069455222e-06]",4000,1.8715640000009444,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.005_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.005,3,20301221,0.005,20.0,198.0,15000.0,0.0005,8,0.0002044080457143154,0.0003064541983465142,3.848658487372086e-06,0.31012237039556095,0.41255961173563427,1.9233755215353647e-05,1.7798561572918966e-08,1.4857340152575183e-07,1.7756695545507744e-08,8.670100850030804e-11,9.752,13,1.58725,2,1.8586671254487745,0.005,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-5.699944785683705e-06, -1.570789267311661, 1.570794022491837, 5.057568268027073e-06, 1.5708056706583626, -1.3015954506804559e-05]","[-5.699944785683705e-06, 7.059483235538622e-06, -2.3043030594749325e-06, 5.057568268027073e-06, 9.343863466071411e-06, -1.3015954506804559e-05]",4000,1.8882036999857519,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.005_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.005,4,20997587,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043330326086446,0.0003096013324702852,3.875594320847649e-06,0.3101196318771395,0.41255277437166593,1.9665695631265622e-05,1.9073905594112174e-08,1.51770232221107e-07,1.9033056728071895e-08,8.670096485307084e-11,9.60575,12,1.554,2,1.8600910255396397,0.005,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-3.1194098495337017e-06, -1.5707965682570342, 1.570805425644271, 6.855706157101342e-06, 1.570783585762921, 9.210152020366274e-06]","[-3.1194098495337017e-06, -2.4146213761788715e-07, 9.098849374389317e-06, 6.855706157101342e-06, -1.2741031975460615e-05, 9.210152020366274e-06]",4000,1.87691970000742,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.005_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.01 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.01,0,20656355,0.005,20.0,198.0,15000.0,0.0005,8,0.00020460446149752685,0.00030814597843574173,4.361032127346975e-06,0.310115804225656,0.41253653788948097,3.251544383598463e-05,1.7646180961594417e-08,1.7378391465509366e-07,1.7603627569247946e-08,8.670142426389141e-11,9.7285,13,1.58875,2,1.8578396271392772,0.01,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.361334003159279e-06, -1.5708119262501654, 1.5708062889678525, 5.900049199330627e-06, 1.5708129447516583, -1.9809102942615183e-05]","[3.361334003159279e-06, -1.5599455268855422e-05, 9.962172955901849e-06, 5.900049199330627e-06, 1.6617956761777464e-05, -1.9809102942615183e-05]",4000,1.9899791999778245,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.01_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.01 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.01,1,20863088,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433144281874983,0.00030742014782727406,5.66298199818524e-06,0.3101253593390302,0.41256998276190804,3.936275774950656e-05,1.7973306339277965e-08,1.64858610225565e-07,1.7931124500050847e-08,8.670133116278884e-11,9.77275,14,1.59475,2,1.8578958729209025,0.01,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.0836238635749886e-05, -1.5707796324598957, 1.5707866542206455, 9.226611199385785e-06, 1.5707813377494344, 2.738505574251495e-05]","[-1.0836238635749886e-05, 1.6694335000844163e-05, -9.672574251107235e-06, 9.226611199385785e-06, -1.4989045462154849e-05, 2.738505574251495e-05]",4000,1.9171415999880992,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.01_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.01 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.01,2,20354296,0.005,20.0,198.0,15000.0,0.0005,8,0.00020465561396060516,0.0003040434867764011,5.450165944653068e-06,0.31012081608626596,0.412551179085513,4.159018105420926e-05,1.907910626122297e-08,1.4721597089108423e-07,1.9039077068653057e-08,8.670138585249654e-11,9.567,13,1.5405,2,1.8533344360553845,0.01,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.529555361622464e-05, -1.5707987054481982, 1.5707967822214701, 1.5841099669419402e-05, 1.5707674916345433, -1.2672060384637406e-06]","[-2.529555361622464e-05, -2.378653301660094e-06, 4.5542657356456573e-07, 1.5841099669419402e-05, -2.8835160353235523e-05, -1.2672060384637406e-06]",4000,1.9793837999750394,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.01_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.01 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.01,3,21165147,0.005,20.0,198.0,15000.0,0.0005,8,0.00020454997630546719,0.00030803119932777727,7.895014996057052e-06,0.31012281541733516,0.4125577716204909,3.868131769953428e-05,1.817161331944292e-08,1.544906471514499e-07,1.812947105266051e-08,8.670142826704017e-11,9.72575,13,1.58475,2,1.85727459625227,0.010000000000000005,0.010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-8.084537775500988e-06, -1.5707910309725228, 1.5708174364663918, -2.2698477101750504e-05, 1.570815007224419, 9.645792491967972e-06]","[-8.084537775500988e-06, 5.295822373740933e-06, 2.1109671495267435e-05, -2.2698477101750504e-05, 1.868042952235527e-05, 9.645792491967972e-06]",4000,1.8271906999871135,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.01_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator constant level=0.01 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,constant,0.01,4,20420365,0.005,20.0,198.0,15000.0,0.0005,8,0.0002047446962441367,0.0003032198857111621,7.752642833356834e-06,0.3101239273127818,0.41255956003678573,3.359140203421332e-05,1.809142368780585e-08,1.5598138365118039e-07,1.8049714703046125e-08,8.670136665536363e-11,9.742,13,1.5865,2,1.8523935700102225,0.01,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.5716220690637794e-05, -1.5707901787515475, 1.5707925245673064, 5.632911961861129e-06, 1.5707796499335236, -1.024477964243829e-05]","[-2.5716220690637794e-05, 6.148043349085697e-06, -3.8022275901106184e-06, 5.632911961861129e-06, -1.66768613729662e-05, -1.024477964243829e-05]",4000,1.8927447999885771,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_constant_0.01_trial4
